contract_id,party_a,party_b,effective_date,end_date,governing_law,amount,currency,dpa_present,contact_email,status,review_due_date,risk_level
C-102871,PartyA_192,PartyB_287,2023-04-28,2024-12-20,Nigeria,240370.69,GBP,Y, user2871@bad email .com ,Active,2024-01-16,MediumRisk
C-112996,PartyA_186,PartyB_207,2023-08-25,2023-07-27,New York,226562.47,ZAR,Y,contact12996@example.com,Expired,2023-08-14,HighRisk
C-119164,PartyA_157,PartyB_264,2023-10-24,2025-07-14,Delaware,182056.41,USD,Y, user19164@bad email .com ,Expired,2024-03-19,HighRisk
C-101772,PartyA_277,PartyB_88,2024-03-17,2025-09-24,Nigeria,35752.08, xyz ,Y,contact1772@example.com,Signed,2024-04-10,MediumRisk
C-110593,PartyA_39,PartyB_296,2023-10-24,2024-08-25,New York,241246.71,NGN,Y,contact10593@example.com,Signed,2024-06-25,MediumRisk
C-101913,PartyA_111,PartyB_211,2023-05-18,2024-04-06,Scotland,220633.99,EUR,y,contact1913@example.com,Draft,2024-03-23,LowRisk
C-114212,PartyA_219,PartyB_154,2024-06-26,2025-02-28,Nigeria,79377.96,ZAR,N, user14212@bad email .com ,Expired,2024-10-27,HighRisk
C-124539,PartyA_88,PartyB_173,2024-07-12,2024-04-20,England & Wales,38467.57,usd,y, user24539@bad email .com ,Active,2024-08-12,MediumRisk
C-109256,PartyA_263,PartyB_50,2024-05-09,2026-04-29,Scotland,157525.92,NGN,Y, user9256@bad email .com ,Signed,2024-05-18,MediumRisk
C-120170,PartyA_179,PartyB_14,2023-01-19,2024-06-22,New York,12316.03,usd,Y, user20170@bad email .com ,Expired,2023-05-31,HighRisk
C-112602,PartyA_264,PartyB_269,2023-11-04,2024-12-06,Nigeria,75414.23,INR,n, user12602@bad email .com ,Expired,2024-06-27,HighRisk
C-124540,PartyA_147,PartyB_195,2023-10-27,2024-08-17,England & Wales,180486.86,EUR, ,contact24540@example.com,Draft,2024-07-26,MediumRisk
C-114188,PartyA_184,PartyB_154,2023-04-18,2024-08-17,Delaware,22099.24,usd,n, user14188@bad email .com ,Expired,2023-09-30,HighRisk
C-115417,PartyA_66,PartyB_89,2023-10-04,2025-01-17,Nigeria,233131.39,ZAR,Y,contact15417@example.com,Expired,2023-10-22,HighRisk
C-118545,PartyA_129,PartyB_232,2024-05-17,2025-05-01,New York,223063.07,USD,Y,,Active,2024-08-19,MediumRisk
C-119392,PartyA_43,PartyB_156,2024-04-02,2024-01-30,Scotland,34688.94,USD,Y,,Signed,2024-08-31,MediumRisk
C-101105,PartyA_117,PartyB_11,2023-02-06,2024-02-29,New York,127393.46,INR,n,,Draft,2023-02-04,MediumRisk
C-124854,PartyA_4,PartyB_257,2024-08-01,2024-06-20,England & Wales,67227.08,EUR,Y,contact24854@example.com,Draft,2025-03-14,LowRisk
C-117076,PartyA_29,PartyB_139,2024-06-05,2025-05-10,New York,47084.89,USD,y, user17076@bad email .com ,Expired,2025-04-01,HighRisk
C-122194,PartyA_270,PartyB_261,2023-08-21,2025-02-20,England & Wales,222993.32,usd,N, user22194@bad email .com ,Signed,2023-11-09,MediumRisk
C-104956,PartyA_17,PartyB_254,2024-03-16,2024-11-13,Scotland,59354.57,NGN,y, user4956@bad email .com ,Expired,2024-03-09,HighRisk
C-108307,PartyA_167,PartyB_109,2023-06-25,2025-03-30,Nigeria,95126.47,ZAR,y, user8307@bad email .com ,Active,2024-01-18,MediumRisk
C-124284,PartyA_213,PartyB_15,2023-03-31,2023-04-03,New York,243126.04,USD, , user24284@bad email .com ,Signed,2024-03-01,MediumRisk
C-120753,PartyA_159,PartyB_282,2024-06-07,2024-11-03,Scotland,76715.73,ZAR,N, user20753@bad email .com ,Expired,2024-06-16,HighRisk
C-119149,PartyA_154,PartyB_12,2024-05-09,2024-03-20,England & Wales,161659.15,EUR,Y, user19149@bad email .com ,Draft,2024-08-30,MediumRisk
C-120313,PartyA_29,PartyB_213,2023-08-30,2024-07-12,Scotland,119789.32,usd,Y, user20313@bad email .com ,Draft,2023-10-20,MediumRisk
C-121910,PartyA_59,PartyB_45,2023-10-24,2024-11-09,Delaware,24810.71,EUR,n, user21910@bad email .com ,Expired,2023-10-24,HighRisk
C-103696,PartyA_86,PartyB_190,2023-07-25,2024-03-31,Nigeria,159955.19,ZAR,N,contact3696@example.com,Expired,2023-07-11,HighRisk
C-107778,PartyA_188,PartyB_225,2024-08-10,2024-09-27,England & Wales,94862.27,NGN,n,contact7778@example.com,Active,2025-05-10,MediumRisk
C-121558,PartyA_190,PartyB_106,2024-08-19,2024-12-15,New York,118093.02,GBP, ,contact21558@example.com,Active,2024-09-09,MediumRisk
C-100628,PartyA_176,PartyB_113,2024-08-05,2024-06-07,New York,70870.43, xyz ,n,contact628@example.com,Expired,2024-12-04,HighRisk
C-102451,PartyA_251,PartyB_66,2023-05-24,2025-05-01,New York,94846.64,EUR, ,contact2451@example.com,Expired,2023-11-04,HighRisk
C-121176,PartyA_212,PartyB_203,2024-05-13,2025-08-30,New York,65183.71,USD,Y, user21176@bad email .com ,Expired,2024-05-14,HighRisk
C-120208,PartyA_187,PartyB_20,2023-07-30,2024-07-31,England & Wales,2302.68,GBP, ,contact20208@example.com,Expired,2024-02-06,HighRisk
C-123711,PartyA_206,PartyB_264,2023-09-02,2025-08-17,Nigeria,10847.15,USD,y,,Expired,2023-11-06,HighRisk
C-124952,PartyA_290,PartyB_25,2023-10-28,2025-04-16,England & Wales,129691.53,ZAR,n, user24952@bad email .com ,Expired,2023-10-26,HighRisk
C-120127,PartyA_50,PartyB_144,2023-04-29,2024-12-24,Delaware,233804.32, xyz , ,,Expired,2024-01-14,HighRisk
C-102176,PartyA_244,PartyB_60,2023-02-20,2023-01-13,Scotland,23276.9,GBP,Y, user2176@bad email .com ,Draft,2023-05-24,MediumRisk
C-119702,PartyA_17,PartyB_213,2024-01-03,2024-11-23,New York,179705.64,EUR,n,contact19702@example.com,Active,2024-01-06,LowRisk
C-121347,PartyA_129,PartyB_140,2023-02-23,2024-12-07,Scotland,165679.63, xyz , ,contact21347@example.com,Expired,2023-04-02,HighRisk
C-102787,PartyA_156,PartyB_62,2023-11-17,2024-06-11,Delaware,114698.01,usd,N,,Draft,2024-07-29,MediumRisk
C-112297,PartyA_264,PartyB_151,2023-03-03,2023-08-15,Delaware,74380.14,GBP, ,,Signed,2024-01-09,MediumRisk
C-101196,PartyA_23,PartyB_142,2023-07-17,2025-05-06,Scotland,125879.9,ZAR,Y,,Signed,2024-04-23,MediumRisk
C-118060,PartyA_188,PartyB_282,2023-07-25,2025-06-02,Nigeria,213452.49,NGN,y, user18060@bad email .com ,Active,2023-12-30,MediumRisk
C-120331,PartyA_117,PartyB_282,2023-07-19,2024-11-08,England & Wales,34540.04,GBP,n, user20331@bad email .com ,Draft,2023-11-15,MediumRisk
C-107618,PartyA_69,PartyB_265,2023-03-20,2023-11-01,Delaware,56505.95,NGN,Y,contact7618@example.com,Expired,2024-01-14,HighRisk
C-104444,PartyA_244,PartyB_278,2023-11-30,2025-08-08,Delaware,131277.24,USD, , user4444@bad email .com ,Active,2024-01-20,MediumRisk
C-111128,PartyA_143,PartyB_252,2023-01-26,2023-05-07,Nigeria,113975.67,USD,Y, user11128@bad email .com ,Active,2023-10-25,MediumRisk
C-115514,PartyA_279,PartyB_205,2023-04-13,2023-05-10,Delaware,178236.48, xyz ,N,contact15514@example.com,Expired,2023-09-04,HighRisk
C-105722,PartyA_158,PartyB_138,2024-08-10,2024-10-16,Scotland,184717.51,USD,y,contact5722@example.com,Expired,2025-04-07,MediumRisk
C-122134,PartyA_189,PartyB_283,2024-08-11,2024-11-11,England & Wales,18674.44,GBP, , user22134@bad email .com ,Signed,2024-12-05,MediumRisk
C-110695,PartyA_186,PartyB_102,2023-08-12,2024-07-14,New York,178583.01,INR,N,contact10695@example.com,Expired,2023-10-03,HighRisk
C-123053,PartyA_298,PartyB_217,2023-08-06,2023-07-06,England & Wales,205099.33,ZAR,y,,Draft,2023-10-19,MediumRisk
C-118753,PartyA_298,PartyB_62,2024-01-20,2024-06-17,New York,1210.9, xyz ,y, user18753@bad email .com ,Active,2024-01-03,MediumRisk
C-104967,PartyA_17,PartyB_170,2023-09-29,2023-12-21,New York,122831.13,USD, ,contact4967@example.com,Signed,2023-09-04,MediumRisk
C-118601,PartyA_28,PartyB_261,2024-08-18,2025-02-10,New York,155759.05,EUR, ,contact18601@example.com,Expired,2025-06-10,HighRisk
C-110410,PartyA_242,PartyB_208,2023-07-07,2023-06-04,Scotland,89745.37,GBP,Y,,Draft,2023-11-27,MediumRisk
C-119710,PartyA_10,PartyB_185,2023-10-14,2024-01-10,Scotland,205252.0,GBP,N,,Expired,2023-09-24,HighRisk
C-104009,PartyA_243,PartyB_149,2023-02-25,2023-03-30,England & Wales,247704.32,ZAR,n, user4009@bad email .com ,Signed,2023-08-24,MediumRisk
C-115515,PartyA_58,PartyB_219,2023-08-02,2024-03-05,Nigeria,243441.02,ZAR,Y,,Signed,2023-08-21,MediumRisk
C-103583,PartyA_139,PartyB_298,2024-06-26,2024-07-06,Nigeria,180239.33,INR,Y,,Active,2025-04-28,MediumRisk
C-124725,PartyA_251,PartyB_5,2024-01-24,2024-05-06,Delaware,98404.94,ZAR,Y, user24725@bad email .com ,Signed,2024-08-03,MediumRisk
C-118020,PartyA_6,PartyB_268,2023-12-18,2025-11-23,Nigeria,113158.07,ZAR,Y,,Signed,2024-01-04,MediumRisk
C-120003,PartyA_253,PartyB_261,2023-03-12,2023-12-07,Scotland,7948.34,NGN,n, user20003@bad email .com ,Draft,2023-08-21,MediumRisk
C-118852,PartyA_98,PartyB_86,2023-08-17,2025-04-23,New York,87839.17,USD,n,contact18852@example.com,Expired,2024-03-26,MediumRisk
C-112424,PartyA_42,PartyB_106,2024-03-24,2026-02-18,Delaware,100828.13,usd, ,,Active,2024-12-24,HighRisk
C-108277,PartyA_64,PartyB_216,2023-05-12,2025-02-14,England & Wales,151641.72,USD, , user8277@bad email .com ,Signed,2024-02-07,MediumRisk
C-103667,PartyA_73,PartyB_145,2023-11-17,2025-03-20,Scotland,189422.67,EUR,y, user3667@bad email .com ,Active,2024-07-14,MediumRisk
C-112474,PartyA_127,PartyB_179,2024-02-18,2024-03-13,Delaware,98276.21, xyz ,n,contact12474@example.com,Draft,2024-01-19,MediumRisk
C-112782,PartyA_75,PartyB_108,2024-08-16,2025-10-09,New York,63173.65,USD,n,,Expired,2025-07-25,HighRisk
C-110211,PartyA_81,PartyB_187,2023-09-20,2025-04-04,Delaware,58227.51,NGN,n,,Active,2024-08-07,MediumRisk
C-103423,PartyA_23,PartyB_83,2024-07-19,2024-10-08,Scotland,149707.1,EUR,y,contact3423@example.com,Expired,2025-01-12,MediumRisk
C-110717,PartyA_85,PartyB_153,2024-02-25,2024-10-15,Scotland,142074.4,usd,y,,Expired,2024-11-10,HighRisk
C-108199,PartyA_155,PartyB_259,2024-07-31,2024-07-31,England & Wales,202942.14,ZAR, , user8199@bad email .com ,Active,2025-06-09,HighRisk
C-118793,PartyA_54,PartyB_137,2023-05-21,2024-01-18,New York,104546.83,INR,n,,Active,2023-12-18,MediumRisk
C-119596,PartyA_167,PartyB_224,2023-10-11,2025-03-25,Delaware,113953.67,ZAR,n,contact19596@example.com,Active,2024-04-05,MediumRisk
C-124089,PartyA_288,PartyB_254,2023-07-09,2025-02-09,Nigeria,222546.06,USD,Y,,Signed,2023-10-14,MediumRisk
C-105366,PartyA_300,PartyB_25,2023-11-28,2023-09-29,England & Wales,66168.24,USD,n,contact5366@example.com,Draft,2024-03-10,LowRisk
C-117313,PartyA_42,PartyB_95,2023-09-20,2024-04-25,New York,122363.36, xyz ,y,contact17313@example.com,Signed,2024-02-28,MediumRisk
C-102895,PartyA_64,PartyB_67,2024-03-30,2024-02-10,Scotland,167849.91,GBP,n,contact2895@example.com,Draft,2024-12-08,LowRisk
C-114122,PartyA_5,PartyB_278,2024-04-05,2024-04-23,Delaware,52958.92,ZAR,Y,,Active,2024-03-14,MediumRisk
C-101296,PartyA_266,PartyB_80,2023-11-28,2023-09-15,England & Wales,36043.22,USD, ,contact1296@example.com,Expired,2024-01-08,HighRisk
C-103642,PartyA_187,PartyB_137,2023-10-07,2024-11-13,New York,65383.3,usd,n, user3642@bad email .com ,Active,2023-11-02,MediumRisk
C-121503,PartyA_114,PartyB_220,2023-08-04,2023-12-20,Scotland,108105.4,usd,N, user21503@bad email .com ,Expired,2023-11-17,HighRisk
C-122932,PartyA_49,PartyB_243,2024-06-16,2025-06-12,Scotland,181558.66,USD,N, user22932@bad email .com ,Signed,2024-05-19,MediumRisk
C-124615,PartyA_119,PartyB_271,2023-05-23,2024-01-28,New York,76365.36,usd, ,,Draft,2023-11-12,HighRisk
C-124381,PartyA_208,PartyB_227,2024-06-23,2026-02-01,New York,174779.28,usd,n,,Draft,2024-09-01,MediumRisk
C-108548,PartyA_163,PartyB_298,2023-10-03,2024-07-04,New York,56430.32,EUR, ,,Draft,2024-07-31,MediumRisk
C-105451,PartyA_136,PartyB_58,2023-04-10,2024-08-06,Nigeria,42356.85,GBP,N,,Draft,2023-10-06,MediumRisk
C-110685,PartyA_63,PartyB_5,2023-08-04,2025-01-08,Scotland,80657.72,USD, ,contact10685@example.com,Expired,2024-02-25,HighRisk
C-115449,PartyA_229,PartyB_232,2024-01-11,2024-05-07,Delaware,29060.06,EUR,y,,Signed,2023-12-18,MediumRisk
C-107866,PartyA_216,PartyB_2,2023-10-14,2025-05-09,Scotland,161453.32,EUR,N, user7866@bad email .com ,Signed,2024-05-01,MediumRisk
C-119127,PartyA_116,PartyB_46,2024-08-01,2024-04-05,Nigeria,53452.84,INR,y, user19127@bad email .com ,Draft,2025-01-29,MediumRisk
C-112867,PartyA_298,PartyB_240,2024-05-17,2026-02-21,Nigeria,32496.4,GBP,Y, user12867@bad email .com ,Expired,2025-05-11,HighRisk
C-114607,PartyA_257,PartyB_4,2024-07-30,2025-04-13,Nigeria,100970.77,EUR,N,,Active,2025-07-30,MediumRisk
C-109797,PartyA_291,PartyB_80,2024-08-23,2025-04-20,New York,143772.34,usd, ,,Expired,2024-12-25,HighRisk
C-111755,PartyA_160,PartyB_32,2024-04-04,2026-01-29,Scotland,219634.75,usd,Y,contact11755@example.com,Expired,2024-09-20,HighRisk
C-113979,PartyA_221,PartyB_225,2023-05-13,2025-02-04,Scotland,64968.22,INR,N,contact13979@example.com,Active,2023-11-19,MediumRisk
C-109738,PartyA_44,PartyB_186,2023-08-09,2023-11-21,Delaware,96114.75,ZAR,y,contact9738@example.com,Signed,2023-10-10,MediumRisk
C-114385,PartyA_221,PartyB_274,2023-08-03,2024-03-27,England & Wales,61884.69,GBP,N,contact14385@example.com,Draft,2024-01-24,LowRisk
C-106474,PartyA_189,PartyB_115,2024-08-14,2025-04-23,Delaware,223114.22, xyz ,Y,,Expired,2025-07-04,HighRisk
C-108811,PartyA_217,PartyB_167,2023-09-17,2024-12-11,New York,48150.54,NGN, ,,Active,2024-08-11,HighRisk
C-100492,PartyA_98,PartyB_291,2023-05-18,2023-10-01,Delaware,224767.1, xyz , , user492@bad email .com ,Signed,2023-07-22,HighRisk
C-111691,PartyA_20,PartyB_133,2023-05-07,2024-12-26,England & Wales,214290.24,INR,N, user11691@bad email .com ,Active,2024-04-23,MediumRisk
C-124100,PartyA_127,PartyB_70,2023-11-28,2025-07-31,Scotland,154587.13,USD,N, user24100@bad email .com ,Signed,2024-09-01,MediumRisk
C-101116,PartyA_157,PartyB_17,2024-01-29,2024-12-28,New York,12059.47,usd,N,contact1116@example.com,Active,2024-10-02,MediumRisk
C-105637,PartyA_49,PartyB_242,2023-04-02,2024-04-21,New York,113086.11,usd,Y,contact5637@example.com,Active,2023-05-14,MediumRisk
C-105085,PartyA_40,PartyB_71,2023-07-02,2024-07-25,Scotland,106754.62,GBP,N,contact5085@example.com,Draft,2023-06-15,LowRisk
C-101757,PartyA_56,PartyB_176,2023-04-10,2025-03-21,Scotland,181964.0, xyz ,Y, user1757@bad email .com ,Active,2024-03-05,MediumRisk
C-111486,PartyA_297,PartyB_266,2023-06-04,2023-11-13,England & Wales,88620.91,INR, ,contact11486@example.com,Expired,2024-01-03,HighRisk
C-121561,PartyA_99,PartyB_19,2023-03-28,2024-11-23,England & Wales,65345.5,EUR,Y,contact21561@example.com,Expired,2023-06-15,MediumRisk
C-123804,PartyA_40,PartyB_282,2024-02-17,2024-02-21,Nigeria,243268.85,ZAR,N,,Draft,2024-01-25,MediumRisk
C-106353,PartyA_109,PartyB_232,2023-11-02,2023-11-20,England & Wales,112040.33,EUR, ,,Signed,2024-09-22,MediumRisk
C-123839,PartyA_239,PartyB_184,2023-09-23,2023-07-30,Scotland,241812.9,NGN,Y,,Signed,2023-10-27,MediumRisk
C-124873,PartyA_282,PartyB_247,2024-08-01,2026-02-03,England & Wales,115066.0,GBP,n,contact24873@example.com,Signed,2024-09-16,LowRisk
C-124977,PartyA_1,PartyB_209,2023-03-08,2024-05-06,Delaware,71788.22,EUR,N,contact24977@example.com,Draft,2023-06-26,LowRisk
C-103644,PartyA_252,PartyB_231,2023-03-28,2023-03-09,New York,101065.48,ZAR,y,,Signed,2024-03-16,MediumRisk
C-119167,PartyA_39,PartyB_126,2024-02-22,2024-07-17,England & Wales,137912.91,GBP,N,contact19167@example.com,Draft,2024-10-29,LowRisk
C-114350,PartyA_68,PartyB_138,2023-10-10,2025-02-26,Nigeria,77135.52,INR,y, user14350@bad email .com ,Expired,2024-05-08,HighRisk
C-112001,PartyA_105,PartyB_225,2023-07-28,2025-03-09,Scotland,39329.22,GBP,n,contact12001@example.com,Active,2024-03-14,LowRisk
C-121491,PartyA_30,PartyB_173,2023-08-04,2023-07-27,Nigeria,192215.69,USD,n,,Signed,2024-06-17,MediumRisk
C-111185,PartyA_155,PartyB_183,2024-03-21,2024-03-14,New York,193412.08,NGN,N,,Active,2024-11-23,MediumRisk
C-101696,PartyA_127,PartyB_69,2024-04-16,2025-08-16,Delaware,99122.68,INR, ,contact1696@example.com,Expired,2025-03-01,HighRisk
C-102295,PartyA_39,PartyB_215,2024-06-12,2025-07-16,Delaware,165283.0,USD,n, user2295@bad email .com ,Active,2025-02-13,MediumRisk
C-114794,PartyA_145,PartyB_225,2023-02-11,2023-08-25,Scotland,160777.63,INR,N,contact14794@example.com,Draft,2023-09-07,MediumRisk
C-114696,PartyA_80,PartyB_33,2023-07-05,2023-07-23,England & Wales,153222.15,NGN,n,,Draft,2023-09-29,MediumRisk
C-105939,PartyA_7,PartyB_77,2023-06-16,2023-08-21,England & Wales,197360.06,USD,Y,,Draft,2023-09-03,MediumRisk
C-124635,PartyA_181,PartyB_135,2024-07-03,2026-05-25,Nigeria,242240.22,usd, ,,Draft,2024-10-25,HighRisk
C-109968,PartyA_285,PartyB_125,2023-02-05,2023-06-06,Delaware,193037.2,NGN, ,,Draft,2023-06-19,HighRisk
C-111033,PartyA_76,PartyB_142,2024-03-29,2024-10-10,Scotland,215362.12,usd,N, user11033@bad email .com ,Draft,2024-11-04,MediumRisk
C-103313,PartyA_187,PartyB_255,2023-06-11,2024-07-04,Scotland,186756.87,ZAR,Y,,Active,2023-07-18,MediumRisk
C-114824,PartyA_46,PartyB_267,2024-01-25,2024-06-01,Delaware,166557.58,GBP, ,contact14824@example.com,Expired,2024-12-24,HighRisk
C-121625,PartyA_11,PartyB_104,2023-03-24,2024-10-13,Delaware,93278.32,USD,n,contact21625@example.com,Active,2023-07-08,LowRisk
C-109784,PartyA_255,PartyB_21,2023-01-12,2024-12-23,Delaware,161786.52,GBP, , user9784@bad email .com ,Active,2023-09-01,MediumRisk
C-109915,PartyA_255,PartyB_292,2023-08-01,2024-03-06,Scotland,157599.26,ZAR,y,,Signed,2024-03-03,MediumRisk
C-100215,PartyA_271,PartyB_66,2024-07-06,2024-07-22,Nigeria,163729.99,EUR,N, user215@bad email .com ,Signed,2025-06-13,MediumRisk
C-101072,PartyA_300,PartyB_42,2024-07-28,2024-09-04,Scotland,238467.63,ZAR,N,,Signed,2024-11-23,MediumRisk
C-108682,PartyA_252,PartyB_219,2023-04-30,2024-06-27,Delaware,16861.84,GBP, ,,Draft,2024-02-15,MediumRisk
C-123915,PartyA_133,PartyB_209,2024-07-20,2026-03-23,Delaware,27448.51,NGN,n, user23915@bad email .com ,Expired,2025-06-09,HighRisk
C-119867,PartyA_101,PartyB_286,2023-02-19,2024-04-09,Nigeria,239457.55,INR, ,,Expired,2023-12-06,HighRisk
C-107006,PartyA_290,PartyB_168,2023-04-06,2024-02-16,Nigeria,11803.93,usd,N,,Expired,2024-03-13,HighRisk
C-113379,PartyA_72,PartyB_19,2023-03-11,2023-11-14,England & Wales,236286.34, xyz ,n, user13379@bad email .com ,Draft,2023-02-11,MediumRisk
C-120148,PartyA_160,PartyB_122,2024-07-24,2025-02-19,Scotland,238496.13, xyz ,y, user20148@bad email .com ,Expired,2025-03-11,HighRisk
C-108652,PartyA_108,PartyB_163,2024-05-06,2025-05-04,Nigeria,124445.37,usd,y,contact8652@example.com,Expired,2025-03-31,HighRisk
C-113705,PartyA_248,PartyB_292,2024-07-08,2025-03-21,Nigeria,218397.47,ZAR,Y, user13705@bad email .com ,Signed,2025-04-28,MediumRisk
C-115384,PartyA_11,PartyB_259,2023-05-27,2023-12-17,Delaware,56554.03,NGN,Y,,Draft,2023-10-14,MediumRisk
C-100025,PartyA_207,PartyB_62,2023-02-28,2024-04-03,England & Wales,20947.75,EUR, ,contact25@example.com,Expired,2023-11-16,HighRisk
C-124912,PartyA_118,PartyB_213,2024-04-10,2024-11-11,England & Wales,148929.78,usd,n,contact24912@example.com,Draft,2024-09-22,MediumRisk
C-110601,PartyA_35,PartyB_115,2024-08-20,2025-09-01,England & Wales,29079.54,NGN,N,,Expired,2024-11-17,HighRisk
C-107659,PartyA_250,PartyB_74,2023-08-14,2024-09-17,Scotland,42157.98,usd,N, user7659@bad email .com ,Expired,2023-12-04,HighRisk
C-113401,PartyA_178,PartyB_16,2024-05-07,2024-07-05,Scotland,49410.98,usd,Y, user13401@bad email .com ,Expired,2024-06-09,HighRisk
C-105690,PartyA_200,PartyB_240,2023-04-08,2024-06-19,Scotland,8338.76,ZAR,y,,Draft,2023-10-17,MediumRisk
C-109744,PartyA_135,PartyB_53,2023-05-03,2023-11-17,England & Wales,223977.31,GBP,y,,Draft,2023-06-19,MediumRisk
C-124006,PartyA_66,PartyB_208,2023-09-21,2024-09-23,Nigeria,30302.44, xyz ,N,contact24006@example.com,Signed,2023-10-31,MediumRisk
C-123244,PartyA_214,PartyB_126,2023-09-01,2023-05-13,Scotland,205835.72,usd, ,contact23244@example.com,Active,2024-02-29,MediumRisk
C-112721,PartyA_285,PartyB_90,2023-06-03,2023-10-05,England & Wales,76882.95,usd,N,contact12721@example.com,Active,2024-01-21,MediumRisk
C-109171,PartyA_63,PartyB_254,2024-02-18,2024-05-15,England & Wales,80388.0,USD,Y, user9171@bad email .com ,Active,2024-11-21,MediumRisk
C-110847,PartyA_256,PartyB_31,2023-04-05,2023-01-07,Scotland,145085.53,GBP,y,,Expired,2023-09-17,HighRisk
C-111908,PartyA_186,PartyB_182,2024-07-06,2025-01-23,Delaware,135569.53,usd,Y, user11908@bad email .com ,Draft,2024-06-25,MediumRisk
C-100630,PartyA_127,PartyB_168,2024-05-15,2024-08-24,New York,148303.64,ZAR,Y, user630@bad email .com ,Expired,2024-11-23,HighRisk
C-123319,PartyA_135,PartyB_182,2024-05-26,2026-03-21,Delaware,23740.06,EUR,Y, user23319@bad email .com ,Expired,2024-08-12,HighRisk
C-108707,PartyA_225,PartyB_58,2023-05-21,2024-08-02,New York,30575.83,usd,n,,Expired,2024-01-10,HighRisk
C-121977,PartyA_201,PartyB_192,2023-12-20,2025-11-06,Delaware,248316.32,NGN, ,,Active,2024-08-01,HighRisk
C-106614,PartyA_232,PartyB_201,2023-11-16,2024-08-13,Nigeria,76077.49,usd,Y, user6614@bad email .com ,Draft,2024-03-21,MediumRisk
C-105243,PartyA_175,PartyB_34,2024-05-16,2025-05-13,Scotland,70594.36,INR,Y,contact5243@example.com,Active,2024-07-31,MediumRisk
C-101102,PartyA_172,PartyB_31,2024-04-27,2024-09-23,Delaware,163654.77,INR,n,contact1102@example.com,Expired,2024-06-07,HighRisk
C-119660,PartyA_67,PartyB_137,2023-10-01,2023-09-24,Nigeria,39644.31,USD,n, user19660@bad email .com ,Draft,2024-09-09,MediumRisk
C-102204,PartyA_35,PartyB_106,2024-03-14,2024-07-28,Scotland,34890.58,usd,N, user2204@bad email .com ,Signed,2024-08-04,MediumRisk
C-124734,PartyA_135,PartyB_8,2023-12-28,2025-09-20,New York,33694.96,GBP,Y,,Active,2024-06-15,MediumRisk
C-112903,PartyA_29,PartyB_12,2023-09-15,2025-06-30,New York,17228.04,NGN,Y, user12903@bad email .com ,Expired,2023-12-07,HighRisk
C-111477,PartyA_12,PartyB_153,2024-08-16,2026-01-04,England & Wales,36719.98,usd,Y,contact11477@example.com,Draft,2024-11-09,MediumRisk
C-111308,PartyA_84,PartyB_127,2024-02-07,2025-07-29,England & Wales,82507.33,USD,Y,contact11308@example.com,Expired,2024-01-15,MediumRisk
C-113767,PartyA_295,PartyB_284,2023-03-09,2023-01-23,New York,193401.62,USD,Y,,Expired,2023-02-12,HighRisk
